ratingKey,title,addedAt,duration,durationHuman,guid,playlistType,smart,summary,type,items.addedAt,items.audienceRating,items.audienceRatingImage,items.contentRating,items.duration,items.durationHuman,items.editionTitle,items.episodeNumber,items.grandparentGuid,items.grandparentRatingKey,items.grandparentTitle,items.guid,items.hasCommercialMarker,items.hasCreditsMarker,items.hasIntroMarker,items.locations,items.originalTitle,items.originallyAvailableAt,items.parentGuid,items.parentRatingKey,items.parentTitle,items.parentYear,items.rating,items.ratingImage,items.ratingKey,items.seasonEpisode,items.seasonNumber,items.studio,items.summary,items.tagline,items.title,items.titleSort,items.type,items.userRating,items.year,items.media.aspectRatio,items.media.audioChannels,items.media.audioCodec,items.media.audioProfile,items.media.bitrate,items.media.container,items.media.duration,items.media.hdr,items.media.height,items.media.isOptimizedVersion,items.media.videoCodec,items.media.videoFrameRate,items.media.videoProfile,items.media.videoResolution,items.media.width
,,,,,,,,,,2021-11-03T12:46:44,8.9,themoviedb://image.rating,TV-MA,3102933,52 mins,,11,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/5f84bd9424542d003fa780f3,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S03/The.Handmaids.Tale.S03E11.720p.HULU.WEBRip.x264-GalaxyTV.mkv,,2019-07-31,plex://season/602e5e0b33eb76002d608046,21524,Season 3,,,,21535,s03e11,3,,A return to Jezebels puts everything in jeopardy; Serena Joy and Commander Waterford take a clandestine trip.,,Liars,Liars,episode,,,1.78,2,aac,lc,592,mkv,3102933,False,720,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T12:46:37,7.5,themoviedb://image.rating,TV-MA,2801578,47 mins,,12,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/5f84bd9424542d003fa780f4,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S03/The.Handmaids.Tale.S03E12.720p.HULU.WEBRip.x264-GalaxyTV.mkv,,2019-08-07,plex://season/602e5e0b33eb76002d608046,21524,Season 3,,,,21536,s03e12,3,,"Gilead leadership is rocked by losses among their own. Luke and Moira adjust to new arrivals in Canada. June worries about disruptions to her plan, only to have tragedy strike the entire household.",,Sacrifice,Sacrifice,episode,,,1.78,2,aac,lc,484,mkv,2801578,False,720,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T12:46:33,8.5,themoviedb://image.rating,TV-MA,3919658,1 hr 5 mins,,13,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/5f84bd9a24542d003fa7813b,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S03/The.Handmaids.Tale.S03E13.720p.HULU.WEBRip.x264-GalaxyTV.mkv,,2019-08-14,plex://season/602e5e0b33eb76002d608046,21524,Season 3,,,,21537,s03e13,3,,"With her plan in place, June reaches the point of no return on her bold strike against Gilead and must decide how far she’s willing to go. Serena Joy and Commander Waterford attempt to find their way forward in their new lives.",,Mayday,Mayday,episode,,,1.78,2,aac,lc,690,mkv,3919658,False,720,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T12:48:40,8.7,themoviedb://image.rating,TV-MA,3355754,56 mins,,1,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/603b54e9e65c5c002d210734,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S04/The.Handmaids.Tale.S04E01.720p.AMZN.WEBRip.x264-GalaxyTV.mkv,,2021-04-28,plex://season/603b54e8e65c5c002d210723,21538,Season 4,,,,21539,s04e01,4,,"On the run, June and the fugitive Handmaids seek refuge. In Gilead, Aunt Lydia reels from the loss of 86 children on Angels’ Flight. The combative Waterfords, in custody in Toronto, learn of June’s feat.",,Pigs,Pigs,episode,,,1.85,2,aac,lc,623,mkv,3355754,False,640,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T12:48:33,8.7,themoviedb://image.rating,TV-MA,2857386,48 mins,,2,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/603b54e9e65c5c002d210735,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S04/The.Handmaids.Tale.S04E02.720p.AMZN.WEBRip.x264-GalaxyTV.mkv,,2021-04-28,plex://season/603b54e8e65c5c002d210723,21538,Season 4,,,,21540,s04e02,4,,"June plots revenge at the local Jezebels, before she and the Handmaids plan to leave the farm for the next safe house. In Toronto, Moira deals with the fallout of June’s choices, and Serena and Fred are bound together by a miracle.",,Nightshade,Nightshade,episode,,,1.85,2,aac,lc,600,mkv,2857386,False,640,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T12:48:27,8.9,themoviedb://image.rating,TV-MA,3757952,1 hr 3 mins,,3,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/603b54e9e65c5c002d210736,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S04/The.Handmaids.Tale.S04E03.720p.AMZN.WEBRip.x264-GalaxyTV.mkv,,2021-04-28,plex://season/603b54e8e65c5c002d210723,21538,Season 4,,,,21541,s04e03,4,,"Captured by Gilead, June faces a vengeful Aunt Lydia and endures a torturous interrogation. Nick and Lawrence collaborate to protect June. In Toronto, Luke struggles with how to help June and Hannah.",,The Crossing,Crossing,episode,,,1.85,2,aac,lc,572,mkv,3757952,False,640,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T12:48:20,8.4,themoviedb://image.rating,TV-MA,2830826,47 mins,,4,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/6065ea7bf54e2c002d335d33,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S04/The.Handmaids.Tale.S04E04.720p.AMZN.WEBRip.x264-GalaxyTV.mkv,,2021-05-05,plex://season/603b54e8e65c5c002d210723,21538,Season 4,,,,21542,s04e04,4,,"June takes a harrowing journey with Janine, trying to escape Gilead, as Janine remembers a stressful experience in her past. In Toronto, Serena tries to manipulate Rita, who seeks advice from Moira.",,Milk,Milk,episode,,,1.85,2,aac,lc,563,mkv,2830826,False,640,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T12:48:15,8.2,themoviedb://image.rating,TV-MA,2703360,45 mins,,5,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/6065ea7bd68598002cf38288,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S04/The.Handmaids.Tale.S04E05.720p.AMZN.WEBRip.x264-GalaxyTV.mkv,,2021-05-12,plex://season/603b54e8e65c5c002d210723,21538,Season 4,,,,21543,s04e05,4,,"June seeks out more active rebels in the Chicago war zone, while Janine tries to help her fit in with their new group of survivors. Moira goes on her first field aid mission.",,Chicago,Chicago,episode,,,1.85,2,aac,lc,549,mkv,2703360,False,640,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T12:48:10,7.6,themoviedb://image.rating,TV-MA,2575936,43 mins,,6,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/6065ea7bd68598002cf38289,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S04/The.Handmaids.Tale.S04E06.720p.AMZN.WEBRip.x264-GalaxyTV.mkv,,2021-05-19,plex://season/603b54e8e65c5c002d210723,21538,Season 4,,,,21544,s04e06,4,,"After a shocking reunion with a dear friend, June contemplates the possibility of freedom, and confronts the unfulfilled promises she’s made to herself and to Luke.",,Vows,Vows,episode,,,1.85,2,aac,lc,711,mkv,2575936,False,640,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T12:48:04,8.6,themoviedb://image.rating,TV-MA,2819392,47 mins,,7,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/6065ea7bf54e2c002d335d36,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S04/The.Handmaids.Tale.S04E07.720p.AMZN.WEBRip.x264-GalaxyTV.mkv,,2021-05-26,plex://season/603b54e8e65c5c002d210723,21538,Season 4,,,,21545,s04e07,4,,"June contends with joy, pain and rage as she acclimates herself to vastly changed circumstances.",,Home,Home,episode,,,1.85,2,aac,lc,463,mkv,2819392,False,640,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T12:48:00,8.3,themoviedb://image.rating,TV-MA,3431914,57 mins,,8,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/6065ea7bf54e2c002d335d37,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S04/The.Handmaids.Tale.S04E08.720p.AMZN.WEBRip.x264-GalaxyTV.mkv,,2021-06-02,plex://season/603b54e8e65c5c002d210723,21538,Season 4,,,,21546,s04e08,4,,"June confronts Fred and Serena in court and challenges Emily to face a painful reminder of her Gilead past. Lawrence presents Aunt Lydia with a newly captured, familiar handmaid.",,Testimony,Testimony,episode,,,1.85,2,aac,lc,409,mkv,3431914,False,640,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T12:47:55,8.4,themoviedb://image.rating,TV-MA,3277312,55 mins,,9,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/6065ea7bd68598002cf3828c,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S04/The.Handmaids.Tale.S04E09.720p.AMZN.WEBRip.x264-GalaxyTV.mkv,,2021-06-09,plex://season/603b54e8e65c5c002d210723,21538,Season 4,,,,21547,s04e09,4,,"June and Luke work together to save Hannah, reaching out to Lawrence and Nick for help. Serena and Fred greet unexpected visitors from Gilead. Janine tries to assist Aunt Lydia when a Handmaid-in-training goes on a hunger strike at the Red Center.",,Progress,Progress,episode,,,1.85,2,aac,lc,470,mkv,3277312,False,640,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T12:47:50,8.8,themoviedb://image.rating,TV-MA,3485961,58 mins,,10,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/6065ea7bd68598002cf3828d,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S04/The.Handmaids.Tale.S04E10.720p.AMZN.WEBRip.x264-GalaxyTV.mkv,,2021-06-16,plex://season/603b54e8e65c5c002d210723,21538,Season 4,,,,21548,s04e10,4,,"June draws on all her resources and relationships, risking everything to ensure her own kind of justice.",,The Wilderness,Wilderness,episode,,,1.85,2,aac,lc,515,mkv,3485961,False,640,False,h264,24p,high,720,1280
,,,,,,,,,,2023-02-28T20:02:38,8.7,themoviedb://image.rating,TV-MA,3406912,57 mins,,1,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/6281125d86ae31381fd85e87,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S05/The.Handmaids.Tale.S05E01.WEB.x264-TORRENTGALAXY.mkv,,2022-09-14,plex://season/61e2dc42facc2cece88c9d11,21549,Season 5,,,,21550,s05e01,5,,June confronts the consequences of killing Fred. A scared Serena makes an unexpected decision.,,Morning,Morning,episode,,,1.78,2,aac,lc,576,mkv,3406912,False,404,False,h264,24p,high,sd,720
,,,,,,,,,,2023-02-28T20:05:09,8.4,themoviedb://image.rating,TV-MA,3433024,57 mins,,2,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/6281125d86ae31381fd85e86,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S05/The.Handmaids.Tale.S05E02.WEB.x264-TORRENTGALAXY.mkv,,2022-09-14,plex://season/61e2dc42facc2cece88c9d11,21549,Season 5,,,,21551,s05e02,5,,June struggles to move on with her life in Toronto. Serena plans an elaborate memorial. Aunt Lydia and Janine prepare Esther for her first posting as a Handmaid.,,Ballet,Ballet,episode,,,1.78,2,aac,lc,539,mkv,3433024,False,404,False,h264,24p,high,sd,720
,,,,,,,,,,2023-02-28T20:15:51,7.6,themoviedb://image.rating,TV-MA,2927446,49 mins,,3,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/6281125d86ae31381fd85e84,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S05/The.Handmaids.Tale.S05E03.WEB.x264-TORRENTGALAXY.mkv,,2022-09-21,plex://season/61e2dc42facc2cece88c9d11,21549,Season 5,,,,21552,s05e03,5,,"June and Moira join a rebel outpost. As a pregnant widow, Serena tries to restore her status. Aunt Lydia questions her strict methods of dealing with Handmaids.",,Border,Border,episode,,,1.78,2,aac,lc,484,mkv,2927446,False,404,False,h264,24p,high,sd,720
,,,,,,,,,,2023-02-28T20:19:25,7.2,themoviedb://image.rating,TV-MA,2831382,47 mins,,4,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/62a8ad81e9fc65f310e315e3,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S05/The.Handmaids.Tale.S05E04.WEB.x264-TORRENTGALAXY.mkv,,2022-09-28,plex://season/61e2dc42facc2cece88c9d11,21549,Season 5,,,,21553,s05e04,5,,"June fights her need for violent revenge as Serena settles into her new role in Toronto. Rattled by Janine, Aunt Lydia makes a surprising suggestion to Lawrence.",,Dear Offred,Dear Offred,episode,,,1.78,2,aac,lc,585,mkv,2831382,False,404,False,h264,24p,high,sd,720
,,,,,,,,,,2023-03-03T17:32:03,7.4,themoviedb://image.rating,TV-MA,2660512,44 mins,,5,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/62a8ad81e9fc65f310e315e4,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S05/The.Handmaids.Tale.S05E05.1080p.HEVC.x265-MeGusta[eztv.re].mkv,,2022-10-05,plex://season/61e2dc42facc2cece88c9d11,21549,Season 5,,,,21554,s05e05,5,,June and Luke embark on a dangerous quest. Serena gets to know her new hosts.,,Fairytale,Fairytale,episode,,,1.78,6,eac3,,784,mkv,2660512,False,1080,False,hevc,24p,main 10,1080,1920
,,,,,,,,,,2023-03-03T16:41:00,8.0,themoviedb://image.rating,TV-MA,3188928,53 mins,,6,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/62a8ad82e9fc65f310e315e5,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S05/The.Handmaids.Tale.S05E06.WEB.x264-TORRENTGALAXY.mkv,,2022-10-12,plex://season/61e2dc42facc2cece88c9d11,21549,Season 5,,,,21555,s05e06,5,,June and Luke’s mission puts them in serious jeopardy. Serena senses a threat from her benefactors. Lawrence and Nick make a shocking power move.,,Together,Together,episode,,,1.78,2,aac,lc,597,mkv,3188928,False,404,False,h264,24p,high,sd,720
,,,,,,,,,,2023-03-03T16:41:42,7.6,themoviedb://image.rating,TV-MA,2733056,46 mins,,7,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/62a8ad82e9fc65f310e315e6,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S05/The.Handmaids.Tale.S05E07.WEB.x264-TORRENTGALAXY.mkv,,2022-10-19,plex://season/61e2dc42facc2cece88c9d11,21549,Season 5,,,,21556,s05e07,5,,June and Serena find themselves in a desperate situation.,,No Man’s Land,No Man’s Land,episode,,,1.78,2,aac,lc,647,mkv,2733056,False,404,False,h264,24p,high,sd,720
,,,,,,,,,,2023-03-03T16:57:09,7.6,themoviedb://image.rating,TV-MA,3128022,52 mins,,8,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/62a8ad82e9fc65f310e315e7,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S05/The.Handmaids.Tale.S05E08.WEB.x264-TORRENTGALAXY.mkv,,2022-10-26,plex://season/61e2dc42facc2cece88c9d11,21549,Season 5,,,,21557,s05e08,5,,June considers a tempting but risky offer from a surprise visitor. Serena hits rock bottom and searches for allies.,,Motherland,Motherland,episode,,,1.78,2,aac,lc,607,mkv,3128022,False,404,False,h264,24p,high,sd,720
,,,,,,,,,,2023-03-03T16:21:06,6.9,themoviedb://image.rating,TV-MA,2828416,47 mins,,9,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/62a8ad82e9fc65f310e315e8,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S05/The.Handmaids.Tale.S05E09.720p.WEB.x265-MiNX.mkv,,2022-11-02,plex://season/61e2dc42facc2cece88c9d11,21549,Season 5,,,,21558,s05e09,5,,June and Luke prepare for a rescue mission. Serena tries new tactics with her oppressive hosts. Lawrence makes a surprising proposal to elevate his status.,,Allegiance,Allegiance,episode,,,1.85,2,aac,lc,446,mkv,2828416,False,640,False,hevc,24p,main,720,1280
,,,,,,,,,,2023-03-03T16:25:39,7.6,themoviedb://image.rating,TV-MA,3407808,57 mins,,10,plex://show/5d9c0815e9d5a1001f4d7202,21496,The Handmaid's Tale,plex://episode/62a8ad82e9fc65f310e315e9,False,False,False,/volume1/PLEX_MEDIA/TV Shows/The Handmaid's Tale/S05/The.Handmaids.Tale.S05E10.WEB.x264-TORRENTGALAXY.mkv,,2022-11-09,plex://season/61e2dc42facc2cece88c9d11,21549,Season 5,,,,21559,s05e10,5,,"Under threat, June must find a way to keep herself and her family safe from Gilead and its violent supporters in Toronto.",,Safe,Safe,episode,,,1.85,2,aac,lc,608,mkv,3407808,False,360,False,h264,24p,high,sd,720
,,,,,,,,,,2021-12-05T15:36:30,6.7,themoviedb://image.rating,TV-14,2841184,47 mins,,1,plex://show/5d9c09211cae62001f7512b5,16351,Hawkeye (2021),plex://episode/60545f879d66d2002d23c983,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Hawkeye/Hawkeye.2021.S01E01.Never.Meet.Your.Heroes.1080p.DSNP.WEB-DL.DDP5.1.Atmos.H.264-EVO[eztv.re].mkv,,2021-11-24,plex://season/60545f879d66d2002d23c96b,16352,Season 1,,,,16353,s01e01,1,,"Archer Kate Bishop lands in the middle of a criminal conspiracy, forcing Hawkeye out of retirement.",,Never Meet Your Heroes,Never Meet Your Heroes,episode,,,1.78,6,eac3,,6539,mkv,2841184,False,1080,False,h264,24p,high,1080,1920
,,,,,,,,,,2021-12-05T15:51:46,6.9,themoviedb://image.rating,TV-14,2954124,49 mins,,2,plex://show/5d9c09211cae62001f7512b5,16351,Hawkeye (2021),plex://episode/6162e3790469af0b5fcea6f1,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Hawkeye/Hawkeye.2021.S01E02.Hide.and.Seek.1080p.DSNP.WEB-DL.DDP5.1.Atmos.H.264-EVO[eztv.re].mkv,,2021-11-24,plex://season/60545f879d66d2002d23c96b,16352,Season 1,,,,16354,s01e02,1,,Clint has to help Kate disentangle herself from the Tracksuit mafia and a real-life murder mystery.,,Hide and Seek,Hide and Seek,episode,,,1.78,6,eac3,,6333,mkv,2954124,False,1080,False,h264,24p,high,1080,1920
,,,,,,,,,,2021-12-05T16:05:48,7.2,themoviedb://image.rating,TV-14,2503264,42 mins,,3,plex://show/5d9c09211cae62001f7512b5,16351,Hawkeye (2021),plex://episode/6162e3790469af0b5fcea6f0,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Hawkeye/Hawkeye.2021.S01E03.Echoes.1080p.DSNP.WEB-DL.DDP5.1.Atmos.H.264-EVO[eztv.re].mkv,,2021-12-01,plex://season/60545f879d66d2002d23c96b,16352,Season 1,,,,16355,s01e03,1,,"After narrowly escaping the Tracksuits and their daunting leader Maya Lopez, Clint and Kate work together to find answers. With each step they take, however, they find themselves sliding deeper into a rapidly growing criminal conspiracy.",,Echoes,Echoes,episode,,,1.78,6,eac3,,6634,mkv,2503264,False,1080,False,h264,24p,high,1080,1920
,,,,,,,,,,2021-12-12T14:35:45,7.1,themoviedb://image.rating,TV-14,2319874,39 mins,,4,plex://show/5d9c09211cae62001f7512b5,16351,Hawkeye (2021),plex://episode/6176bd867c21e72d31b4c597,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Hawkeye/Hawkeye.2021.S01E04.Partners.Am.I.Right.1080p.DSNP.WEB-DL.DDP5.1.Atmos.H.264-TEPES[eztv.re].mkv,,2021-12-08,plex://season/60545f879d66d2002d23c96b,16352,Season 1,,,,16356,s01e04,1,,"Secrets are revealed and hard truths emerge, culminating in a battle against two opposing forces.",,"Partners, Am I Right?","Partners, Am I Right?",episode,,,1.78,6,eac3,,6243,mkv,2319874,False,1080,False,h264,24p,high,1080,1920
,,,,,,,,,,2021-12-19T22:15:00,7.5,themoviedb://image.rating,TV-14,2571968,43 mins,,5,plex://show/5d9c09211cae62001f7512b5,16351,Hawkeye (2021),plex://episode/6176bd867c21e72d31b4c596,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Hawkeye/Hawkeye.S01E05.Ronin.1080p.DSNP.WEB-DL.DDP5.1.Atmos.H.264-CMRG[eztv.re].mkv,,2021-12-15,plex://season/60545f879d66d2002d23c96b,16352,Season 1,,,,16357,s01e05,1,,"After a fallout between Clint and Kate, the younger archer is ready to abandon her dream of becoming a hero. Meanwhile, a guilt-ridden Clint prepares to go face-to-face with the Tracksuit mafia, owning up to past actions. Everything changes, however, when Kate makes a surprising discovery.",,Ronin,Ronin,episode,,,1.78,6,eac3,,6250,mkv,2571968,False,1080,False,h264,24p,high,1080,1920
,,,,,,,,,,2021-12-22T20:34:35,7.5,themoviedb://image.rating,TV-14,3551520,59 mins,,6,plex://show/5d9c09211cae62001f7512b5,16351,Hawkeye (2021),plex://episode/6176bd867c21e72d31b4c595,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Hawkeye/Hawkeye.S01E06.So.This.Is.Christmas.1080p.DSNP.WEB-DL.DDP5.1.Atmos.H.264-CMRG[eztv.re].mkv,,2021-12-22,plex://season/60545f879d66d2002d23c96b,16352,Season 1,,,,16358,s01e06,1,,Clint and Kate’s partnership is tested as they face the consequences of exposing the conspiracy.,,So This Is Christmas?,So This Is Christmas?,episode,,,1.78,6,eac3,,6669,mkv,3551520,False,1080,False,h264,24p,high,1080,1920
,,,,,,,,,,2021-11-03T03:27:57,7.3,themoviedb://image.rating,TV-MA,1375402,23 mins,,1,plex://show/5d9c08e64eefaa001f5e4ddf,16307,Harley Quinn,plex://episode/5de8bcde29943d001db8c9e9,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Harley Quinn/S01/Harley.Quinn.S01E01.720p.DCU.WEBRip.x264-GalaxyTV.mkv,,2019-11-29,plex://season/602e7270d88d7e002c6c5ba1,16308,Season 1,,,,16309,s01e01,1,,Harley Quinn is fed up being the Joker’s sidekick and strikes out on her own – determined to become the criminal Queenpin of Gotham City.,,'Til Death Do Us Part,Til Death Do Us Part,episode,,,1.78,2,aac,lc,986,mkv,1375402,False,720,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T03:27:52,7.6,themoviedb://image.rating,TV-MA,1375402,23 mins,,2,plex://show/5d9c08e64eefaa001f5e4ddf,16307,Harley Quinn,plex://episode/5e8338965a11f70042d5b6b4,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Harley Quinn/S01/Harley.Quinn.S01E02.720p.DCU.WEBRip.x264-GalaxyTV.mkv,,2019-12-06,plex://season/602e7270d88d7e002c6c5ba1,16308,Season 1,,,,16310,s01e02,1,,"Determined to become one of the vaunted Legion of Doom, Harley attempts to make a big splash by crashing one of their criminal enterprises with the help of her BFF, Poison Ivy.",,A High Bar,High Bar,episode,,,1.78,2,aac,lc,954,mkv,1375402,False,720,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T03:27:48,7.2,themoviedb://image.rating,TV-MA,1375402,23 mins,,3,plex://show/5d9c08e64eefaa001f5e4ddf,16307,Harley Quinn,plex://episode/5e8338965a11f70042d5b6ae,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Harley Quinn/S01/Harley.Quinn.S01E03.720p.DCU.WEBRip.x264-GalaxyTV.mkv,,2019-12-13,plex://season/602e7270d88d7e002c6c5ba1,16308,Season 1,,,,16311,s01e03,1,,"Realizing she needs a crew to pull off heists that will attract the Legion of Doom’s attention, Harley attempts to recruit Dr. Psycho and Clayface.",,"So, You Need A Crew?","So, You Need A Crew?",episode,,,1.78,2,aac,lc,793,mkv,1375402,False,720,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T03:27:45,7.6,themoviedb://image.rating,TV-MA,1324352,22 mins,,4,plex://show/5d9c08e64eefaa001f5e4ddf,16307,Harley Quinn,plex://episode/5e16164fe0d3ae001ed12258,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Harley Quinn/S01/Harley.Quinn.S01E04.720p.DCU.WEBRip.x264-GalaxyTV.mkv,,2019-12-20,plex://season/602e7270d88d7e002c6c5ba1,16308,Season 1,,,,16312,s01e04,1,,"In search of a nemesis, Harley goes after Batman, but ends up with an adolescent Robin, making her the laughing stock of the criminal underworld.",,Finding Mr. Right,Finding Mr. Right,episode,,,1.78,2,aac,lc,864,mkv,1324352,False,720,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T03:27:41,7.6,themoviedb://image.rating,TV-MA,1375402,23 mins,,5,plex://show/5d9c08e64eefaa001f5e4ddf,16307,Harley Quinn,plex://episode/5e8338965a11f70042d5b6a8,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Harley Quinn/S01/Harley.Quinn.S01E05.720p.DCU.WEBRip.x264-GalaxyTV.mkv,,2019-12-27,plex://season/602e7270d88d7e002c6c5ba1,16308,Season 1,,,,16313,s01e05,1,,"When Harley suffers a paralyzing identity crisis, her crew must enter Harley’s mind to free her with the help of Dr. Psycho’s telepathic powers.",,Being Harley Quinn,Being Harley Quinn,episode,,,1.78,2,aac,lc,968,mkv,1375402,False,720,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T03:27:36,7.0,themoviedb://image.rating,TV-MA,1429954,24 mins,,6,plex://show/5d9c08e64eefaa001f5e4ddf,16307,Harley Quinn,plex://episode/5e8338965a11f70042d5b6b1,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Harley Quinn/S01/Harley.Quinn.S01E06.720p.DCU.WEBRip.x264-GalaxyTV.mkv,,2020-01-03,plex://season/602e7270d88d7e002c6c5ba1,16308,Season 1,,,,16314,s01e06,1,,"When Clayface loses his arm in a heist, it turns out to be not only evidence for Jim Gordon, but also a key witness against Harley and her crew.",,"You're a Damn Good Cop, Jim Gordon","You're a Damn Good Cop, Jim Gordon",episode,,,1.78,2,aac,lc,749,mkv,1429954,False,720,False,h264,24p,high,720,1280
,,,,,,,,,,2021-11-03T03:27:33,6.9,themoviedb://image.rating,TV-MA,1375402,23 mins,,7,plex://show/5d9c08e64eefaa001f5e4ddf,16307,Harley Quinn,plex://episode/5e8338965a11f70042d5b69f,False,False,False,/volume1/PLEX_MEDIA/TV Shows/Harley Quinn/S01/Harley.Quinn.S01E07.720p.DCU.WEBRip.x264-GalaxyTV.mkv,,2020-01-10,plex://season/602e7270d88d7e002c6c5ba1,16308,Season 1,,,,16315,s01e07,1,,"Harley recruits her friend and mentor Queen of Fables to help her steal a force field from STAR Labs, to steal a weather-changing machine, so she can impress the Legion of Doom. Meanwhile, Poison Ivy dates Kite Man.",,The Line,Line,episode,,,1.78,2,aac,lc,969,mkv,1375402,False,720,False,h264,24p,high,720,1280
